manifest_version,gap_key,gap_type,ticker,cik,accession_number,form_type,filing_date,document_name,local_path,cache_status,required_action,gap_disposition,override_reviewer,override_reviewed_at,override_reason
transportation_dp3_source_census_v1,44078b0d9b4482cfcd65da8b3be36b7e6347522e00730ba222ddc2351e9e6fe2,SOURCE_DOCUMENT,SFWL,0001863218,0001213900-22-075214,F-1/A,2022-11-25,ea169212-f1a2_shengfeng.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001863218\000121390022075214\ea169212-f1a2_shengfeng.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,a8bcae4c99ecd582476add74bcd1a8dd3dd33035bacce86bcd9af1b78f973dad,SOURCE_DOCUMENT,SFWL,0001863218,0001213900-23-005184,F-1/A,2023-01-26,ea172103-f1a3_shengfeng.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001863218\000121390023005184\ea172103-f1a3_shengfeng.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,fefb3136fc46c9a33e695f245ef072917923fa61d5b5cdfd60341c84d2151559,SOURCE_DOCUMENT,SFWL,0001863218,0001213900-23-012822,F-1/A,2023-02-17,ea173873-f1a4_shengfeng.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001863218\000121390023012822\ea173873-f1a4_shengfeng.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,06a22fc7f577a38ccd7ea62ea9cbf7ba5b52601384622469472d23cbc56e0dcc,SOURCE_DOCUMENT,SFWL,0001863218,0001213900-23-017860,F-1/A,2023-03-06,ea174631-f1a5_shengfeng.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001863218\000121390023017860\ea174631-f1a5_shengfeng.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,0222f341fe1080e75dcc395eade5b3f9b350d816b49f3d897e4879089190c7b1,SOURCE_DOCUMENT,SFWL,0001863218,0001213900-23-020910,F-1/A,2023-03-17,ea175385-f1a6_shengfeng.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001863218\000121390023020910\ea175385-f1a6_shengfeng.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,fc7494a0b3f116de7905e9650f57103ab36f97888af80e21dc9ce26b71a9a4fc,SOURCE_DOCUMENT,SFWL,0001863218,0001213900-23-026301,424B4,2023-04-03,ea176320-424b4_shengfeng.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001863218\000121390023026301\ea176320-424b4_shengfeng.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,fc100fca0af14c9419c2389e5743a22022eb456561dceeaf0dc2fe86bddcaf78,SOURCE_DOCUMENT,SOAR,0001853070,0001140361-21-037598,S-1,2021-11-12,nt10025000x4_s1.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001853070\000114036121037598\nt10025000x4_s1.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,6cfb8c2e4e58896b2c57bf829d25885ab4cdac5e4238fe9316dc4c1329359689,SOURCE_DOCUMENT,SOAR,0001853070,0001140361-21-039118,S-1/A,2021-11-23,nt10025000x6_s1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001853070\000114036121039118\nt10025000x6_s1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,953a5be5892ad25dc96cd1069a631744562bad818124b225a14301614215a4bc,SOURCE_DOCUMENT,SOAR,0001853070,0001140361-21-040097,424B4,2021-12-02,nt10025000x13_424b4.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001853070\000114036121040097\nt10025000x13_424b4.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,f51d2b7e122c5083149337d9bd089dce081655761f8f67296432563e65ab32f5,SOURCE_DOCUMENT,TFII,0001588823,0001564590-21-004711,6-K,2021-02-08,tfii-6k_20201231.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001588823\000156459021004711\tfii-6k_20201231.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,e699a6b41d12cb0fe912eee6334280ffaef1abccf4e70e40dfebcaab0bc60b43,SOURCE_DOCUMENT,TOPP,0001960847,0001213900-24-067615,S-1,2024-08-12,ea0209908-s1_toppoint.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001960847\000121390024067615\ea0209908-s1_toppoint.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,c1ae81fb6528ba43646317b6e532e06438582c439a460943338505c66188dcb6,SOURCE_DOCUMENT,TOPP,0001960847,0001213900-24-080788,S-1/A,2024-09-23,ea0214855-s1a1_toppoint.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001960847\000121390024080788\ea0214855-s1a1_toppoint.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,c7acf44588ba29965e038be465d25ff358db72f4a24c8b4c01820740059a5a2f,SOURCE_DOCUMENT,TOPP,0001960847,0001213900-24-088396,S-1/A,2024-10-17,ea021769101-s1a2_toppoint.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001960847\000121390024088396\ea021769101-s1a2_toppoint.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,50d2716da482ca815e5a7bb01d44a20e0533ae03968d2b87e3e880ab7d8e5667,SOURCE_DOCUMENT,TOPP,0001960847,0001213900-24-099085,S-1/A,2024-11-15,ea0221308-s1a3_toppoint.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001960847\000121390024099085\ea0221308-s1a3_toppoint.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,9af96912e21f2e2ad0341df6e0f631f7d31df4922bf5a0e40f236ce70b701f1c,SOURCE_DOCUMENT,TOPP,0001960847,0001213900-24-101451,S-1/A,2024-11-22,ea0222206-s1a4_toppoint.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001960847\000121390024101451\ea0222206-s1a4_toppoint.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,d49471f83c5858c92000308be9dd12d12e884952cf0f82ad5bc8166e9f5d288b,SOURCE_DOCUMENT,TOPP,0001960847,0001213900-25-002409,S-1/A,2025-01-10,ea0227300-s1a5_toppoint.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001960847\000121390025002409\ea0227300-s1a5_toppoint.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,01d90c74b99cd86a5b01c5fa5c493891092f61db56b179635836622511f38339,SOURCE_DOCUMENT,TOPP,0001960847,0001213900-25-003141,S-1/A,2025-01-14,ea0227555-s1a6_toppoint.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001960847\000121390025003141\ea0227555-s1a6_toppoint.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,3ad751647b63cc0119fa24def7694bc319843c1b984d6c1a38ea0f796d43411e,SOURCE_DOCUMENT,TOPP,0001960847,0001213900-25-005515,424B4,2025-01-22,ea0228298-424b4_toppoint.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001960847\000121390025005515\ea0228298-424b4_toppoint.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,31151e8fa137c5ef842b38c8ef94e53da3a4be6a91ccc0259330d71fd04d042b,SOURCE_DOCUMENT,UFG,0002021688,0001493152-24-042579,F-1,2024-10-28,formf-1.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0002021688\000149315224042579\formf-1.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,a4f9af2189d610802bb6a83ac18706c0e9d4885bd9c4e64631928c11d6d5308a,SOURCE_DOCUMENT,UFG,0002021688,0001493152-24-048085,F-1/A,2024-11-29,formf-1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0002021688\000149315224048085\formf-1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,3e14934213182efab6be1c8d1460d25b12e904597cb2903b8d02f4fc28255aa3,SOURCE_DOCUMENT,UFG,0002021688,0001493152-24-049750,F-1/A,2024-12-12,formf-1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0002021688\000149315224049750\formf-1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,59c7933c864126199efc30ba2d65a8fecf0f42e9dad0c8c70b100666083c806b,SOURCE_DOCUMENT,UFG,0002021688,0001493152-24-052227,F-1/A,2024-12-27,formf-1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0002021688\000149315224052227\formf-1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,62810cf9e67836ce2aa86430ef99e27e7acc3bab24c273fdb4726abf2d3c189f,SOURCE_DOCUMENT,UFG,0002021688,0001493152-25-002060,424B4,2025-01-14,form424b4.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0002021688\000149315225002060\form424b4.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,878451259d68cd4f62a4fa7c79d5ff02dc50a593d4ffea3fbdcae99fafcf89f4,SOURCE_DOCUMENT,UFG,0002021688,0001493152-25-010737,F-1,2025-03-18,formf-1.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0002021688\000149315225010737\formf-1.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,5074e0395a774133a1233d63164094972134e8f5873778cb49d2f84791d6b7a7,SOURCE_DOCUMENT,UFG,0002021688,0001641172-25-000462,424B3,2025-03-25,form424b3.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0002021688\000164117225000462\form424b3.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,1d5bb677b5d58704d303743074cf2b61f83bdc3f6840df261a656a15592b9c58,SOURCE_DOCUMENT,ULCC,0001670076,0001193125-21-073416,S-1,2021-03-08,d76056ds1.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001670076\000119312521073416\d76056ds1.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,c4dfe372fd69ca8fb79712ed4a039a48dbebcea486556359f90ac3de88612e1d,SOURCE_DOCUMENT,ULCC,0001670076,0001193125-21-084397,S-1/A,2021-03-18,d76056ds1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001670076\000119312521084397\d76056ds1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,56cce170d2c299f6a7e5662d769603bf8d6f1087cec96a1ed1b39f70c3bad25e,SOURCE_DOCUMENT,ULCC,0001670076,0001193125-21-087605,S-1/A,2021-03-19,d76056ds1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001670076\000119312521087605\d76056ds1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,1049f19b251f9851fcdb1e9699829ae837efc788f53d93d3df345bdcd6172135,SOURCE_DOCUMENT,ULCC,0001670076,0001193125-21-090338,S-1/A,2021-03-23,d76056ds1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001670076\000119312521090338\d76056ds1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,3076011a1b15117c1fa742e77e096fbaf4018c14de5b433cf667b02de81a635b,SOURCE_DOCUMENT,ULCC,0001670076,0001193125-21-105140,424B4,2021-04-02,d76056d424b4.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001670076\000119312521105140\d76056d424b4.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,daa4af76b8dea75ab1a3dbf9eb9d7337dece213bd893f60eeba880e956d0df45,SOURCE_DOCUMENT,UP,0001819516,0001104659-20-102355,S-1,2020-09-04,tm2025815-2_s1.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001819516\000110465920102355\tm2025815-2_s1.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,bfa801042ed37523eb459dac0f6b040c5e8cd7c0a58a3f0bb144b166aeda6a02,SOURCE_DOCUMENT,UP,0001819516,0001104659-20-105419,S-1/A,2020-09-16,tm2025815-4_s1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001819516\000110465920105419\tm2025815-4_s1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,655287f5c1f0a42cb882ba5cbdccfa82fc4d110c70d200d4ff2f43425aef15a9,SOURCE_DOCUMENT,UP,0001819516,0001104659-20-106360,S-1/A,2020-09-18,tm2025815-6_s1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001819516\000110465920106360\tm2025815-6_s1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,440abbe8d9015d3fc994d60424c9283dcd08c1cbc8baf55d33de3433d04763ba,SOURCE_DOCUMENT,UP,0001819516,0001104659-20-108311,424B4,2020-09-24,tm2025815-10_424b4.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001819516\000110465920108311\tm2025815-10_424b4.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,a76cdcc766398c7bc3bf342488d1d05cf398d094d01599220a6f4b600576407a,SOURCE_DOCUMENT,USEA,0001912847,0001140361-22-025792,F-1,2022-07-12,ny20004194x8_f1.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001912847\000114036122025792\ny20004194x8_f1.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,e3a71736201ac4874fb5c81934c974306683cf836dd260508ef627ca9661c3ff,SOURCE_DOCUMENT,USEA,0001912847,0001140361-22-026529,424B3,2022-07-21,ny20004194x18_424b3.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001912847\000114036122026529\ny20004194x18_424b3.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,5977cd4d1006897eafceebfa0e2ddbe774844beb2f444742bed0735e9f37ffb1,SOURCE_DOCUMENT,USEA,0001912847,0001140361-22-027150,424B3,2022-07-27,brhc10040068_424b3.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001912847\000114036122027150\brhc10040068_424b3.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,7578d8a9386e4d63a8b250f10210afa7b9ac46c3bc9a0a7d7a4966d4c72da682,SOURCE_DOCUMENT,USEA,0001912847,0001140361-22-029473,424B3,2022-08-12,brhc10040746_424b3.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001912847\000114036122029473\brhc10040746_424b3.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,575847ed2091412440dac337adee9f1ceb39e34c09f888c9d21c5bbd67bd27e4,SOURCE_DOCUMENT,USEA,0001912847,0001140361-22-030610,424B3,2022-08-23,brhc10041151_424b3.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001912847\000114036122030610\brhc10041151_424b3.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,0ace4de71697aaba1cf33ff2e006cc865d8ea47bcfc694686256b5ecfc2b6b62,SOURCE_DOCUMENT,USEA,0001912847,0001140361-22-032213,424B3,2022-09-02,brhc10041597_424b3.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001912847\000114036122032213\brhc10041597_424b3.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,75f685bda728d51efb61dfb16e0a793e2dc09c311cc040be844e11d1f2329034,SOURCE_DOCUMENT,USEA,0001912847,0001140361-22-034688,424B3,2022-09-26,brhc10042177_424b3.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001912847\000114036122034688\brhc10042177_424b3.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,01df5fe567a23112c9afeccd800fb2a23993432cb8783fc88b83bee9ce2e6a00,SOURCE_DOCUMENT,VNTG,0002027160,0001493152-24-040628,F-1,2024-10-09,formf-1.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0002027160\000149315224040628\formf-1.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,3c63c25da8f480a27e7258d206b2908a19fb49c6294d13d8c2d2aa545a4d6365,SOURCE_DOCUMENT,VNTG,0002027160,0001493152-24-046942,F-1/A,2024-11-20,formf-1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0002027160\000149315224046942\formf-1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,f2723646db95f3f5fa70279a1bb6541750e06e1b0f541ec147e21748800c7690,SOURCE_DOCUMENT,VNTG,0002027160,0001493152-24-050714,F-1/A,2024-12-19,formf-1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0002027160\000149315224050714\formf-1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,80c2f5e408bbb1d8ee33c1365f024a3fd040480795071c51e675c41396f38bd7,SOURCE_DOCUMENT,VNTG,0002027160,0001493152-25-001588,F-1/A,2025-01-10,formf-1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0002027160\000149315225001588\formf-1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,af79c25472abc94d45e2ae440c98a937c6fb67e639a26d090652fcaee373bc5f,SOURCE_DOCUMENT,VNTG,0002027160,0001493152-25-003533,F-1/A,2025-01-24,formf-1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0002027160\000149315225003533\formf-1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,1ca1de92dba594726fda9f1650d152b36fc715c6e436f11e80fd89a881093f35,SOURCE_DOCUMENT,VNTG,0002027160,0001493152-25-008616,F-1/A,2025-02-28,formf-1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0002027160\000149315225008616\formf-1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,e687f6efc812acece848e0c1c05480285e95339b640ee2700fa577fa3ee947ec,SOURCE_DOCUMENT,VNTG,0002027160,0001493152-25-010861,F-1/A,2025-03-19,formf-1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0002027160\000149315225010861\formf-1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,e4472c3729b867948353acb6cae4f23dd0d90855523538cc35a687dd32be763e,SOURCE_DOCUMENT,VNTG,0002027160,0001641172-25-005175,F-1/A,2025-04-17,formf-1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0002027160\000164117225005175\formf-1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,332c2f5051446375ec32c969c715ad667dca7990824cf3a22a9d7b259978031c,SOURCE_DOCUMENT,VNTG,0002027160,0001641172-25-011851,F-1/A,2025-05-21,formf-1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0002027160\000164117225011851\formf-1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,ff1e551d42dfb73ef9efdcb91644fa6952e3e8127f274de6fe71ae7789d10ca9,SOURCE_DOCUMENT,VNTG,0002027160,0001641172-25-014929,424B4,2025-06-13,form424b4.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0002027160\000164117225014929\form424b4.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,ba592f2002e61e3ed19b862ed8b5652840445f5b8189ba82fee20022616640df,SOURCE_DOCUMENT,ZIM,0001654126,0001104659-20-140558,F-1,2020-12-30,tm2031687-9_f1.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001654126\000110465920140558\tm2031687-9_f1.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,237fc337be9e86716123ef6edec152e3e7d7ffec8ee607d6ab2cdce06bc07397,SOURCE_DOCUMENT,ZIM,0001654126,0001104659-21-005351,F-1/A,2021-01-19,tm2031687-11_f1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001654126\000110465921005351\tm2031687-11_f1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,21dd36bceb61aaac7eaf63e0cf44a61a546a536ec0cedc52d21a6a28f4a556ff,SOURCE_DOCUMENT,ZIM,0001654126,0001104659-21-009381,424B4,2021-01-29,tm2031687-15_424b4.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001654126\000110465921009381\tm2031687-15_424b4.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
