scope_version,registry_version,policy_version,input_contract_hash,ticker,universe_role,calibration_cohort,industry,primary_archetype,applicability_tags,development_overlay,metric_id,metric_pack,source_lane,applicability_status,applicability_reason,unit_contract,period_type,max_staleness_days,scoring_posture,comparison_population,bounds_policy,discovery_status
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,purchased_transportation_ratio,surface,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,fiscal_period,550,context,matching_business_model,ratio_0_1,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,fuel_surcharge_revenue_ratio,surface,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,fiscal_period,550,context,matching_business_model,ratio_0_1,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,empty_mile_ratio,surface,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,fiscal_period,550,negative,surface_trucking,ratio_0_1,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,equipment_utilization,surface,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio_or_days,fiscal_period,550,positive,matching_unit_and_archetype,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,fleet_or_equipment_count,surface,DP,NOT_APPLICABLE,no_applicable_archetype_tag,count,point_in_time,550,context,within_issuer_asset_class,nonnegative_integer,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,service_reliability_rate,surface,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,fiscal_period,550,positive,matching_definition_and_archetype,ratio_0_1,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,rail_network_velocity,surface,DP,NOT_APPLICABLE,no_applicable_archetype_tag,distance_per_time,fiscal_period,550,positive,matching_unit_and_rail_network,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,terminal_dwell_time,surface,DP,NOT_APPLICABLE,no_applicable_archetype_tag,hours,fiscal_period,550,negative,matching_rail_network,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,freight_weight_per_shipment,surface,DP,NOT_APPLICABLE,no_applicable_archetype_tag,weight_per_shipment,fiscal_period,550,context,matching_unit_and_archetype,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,average_length_of_haul,surface,DP,NOT_APPLICABLE,no_applicable_archetype_tag,distance,fiscal_period,550,context,matching_mode_and_unit,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,driver_turnover_rate,surface,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,fiscal_period,550,negative,matching_driver_population,ratio_0_5,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,surface_lease_yield,surface,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,fiscal_period,550,positive,matching_asset_class,ratio_0_2,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,surface_asset_age,surface,DP,NOT_APPLICABLE,no_applicable_archetype_tag,years,point_in_time,550,negative,matching_asset_class,years_0_100,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,rail_fuel_efficiency,surface,DP,NOT_APPLICABLE,no_applicable_archetype_tag,fuel_per_gross_ton_mile,fiscal_period,550,negative,matching_unit_and_rail_network,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,insurance_claims_cost_ratio,surface,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,fiscal_period,550,negative,matching_claims_definition,ratio_0_3,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,logistics_net_revenue_margin,surface,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,fiscal_period,550,positive,matching_net_revenue_definition,ratio_0_1,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,traffic_growth,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,fiscal_period,550,positive,matching_traffic_unit_and_airline_type,growth_ratio,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,capacity_growth,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,fiscal_period,550,context,matching_capacity_unit_and_airline_type,growth_ratio,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,passenger_load_factor,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,fiscal_period,550,positive,passenger_airline,ratio_0_1,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,passenger_yield,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,currency_per_passenger_distance,fiscal_period,550,positive,matching_currency_and_distance_unit,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,passenger_revenue_per_capacity_unit,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,currency_per_capacity_unit,fiscal_period,550,positive,matching_currency_and_capacity_unit,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,total_revenue_per_capacity_unit,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,currency_per_capacity_unit,fiscal_period,550,positive,matching_currency_and_capacity_unit,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,unit_cost,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,currency_per_capacity_unit,fiscal_period,550,negative,matching_currency_and_capacity_unit,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,unit_cost_ex_fuel,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,currency_per_capacity_unit,fiscal_period,550,negative,matching_adjustment_and_capacity_unit,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,fuel_price_per_gallon,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,currency_per_gallon,fiscal_period,550,negative,matching_hedging_treatment,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,fuel_efficiency_per_capacity_unit,air,DP-D,NOT_APPLICABLE,no_applicable_archetype_tag,fuel_per_capacity_unit,fiscal_period,550,negative,matching_capacity_unit,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,fuel_cost_per_capacity_unit,air,DP-D,NOT_APPLICABLE,no_applicable_archetype_tag,currency_per_capacity_unit,fiscal_period,550,negative,matching_currency_and_capacity_unit,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,aircraft_utilization_hours,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,hours_per_aircraft_day,fiscal_period,550,positive,matching_airline_or_lessor_population,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,ancillary_revenue_per_passenger,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,currency_per_passenger,fiscal_period,550,positive,matching_currency_and_definition,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,passenger_throughput_growth,air,DP,APPLICABLE,tag_match:airport_operator,ratio,fiscal_period,550,positive,matching_airport_scope,growth_ratio,coverage_pending
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,cargo_throughput_growth,air,DP,APPLICABLE,tag_match:airport_operator,ratio,fiscal_period,550,positive,matching_cargo_unit_and_airport_scope,growth_ratio,coverage_pending
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,aircraft_movements_growth,air,DP,APPLICABLE,tag_match:airport_operator,ratio,fiscal_period,550,positive,matching_airport_scope,growth_ratio,coverage_pending
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,aeronautical_revenue_per_passenger,air,DP-D,APPLICABLE,tag_match:airport_operator,currency_per_passenger,fiscal_period,550,positive,matching_currency_and_airport_scope,nonnegative,coverage_pending
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,non_aeronautical_revenue_per_passenger,air,DP-D,APPLICABLE,tag_match:airport_operator,currency_per_passenger,fiscal_period,550,positive,matching_currency_and_airport_scope,nonnegative,coverage_pending
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,lease_utilization,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,fiscal_period,550,positive,aircraft_lessor,ratio_0_1,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,lease_rate_factor,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,fiscal_period,550,positive,matching_aircraft_value_definition,ratio_0_2,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,lease_collection_rate,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,fiscal_period,550,positive,matching_rent_due_definition,ratio_0_2,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,weighted_average_lease_term_remaining,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,years,point_in_time,550,context,aircraft_lessor,years_0_100,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,owned_or_managed_aircraft_count,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,count,point_in_time,550,context,within_issuer_ownership_class,nonnegative_integer,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,aircraft_fleet_age,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,years,point_in_time,550,negative,matching_owned_or_leased_scope,years_0_100,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,maintenance_service_event_growth,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,fiscal_period,550,positive,matching_service_event_unit,growth_ratio,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,aviation_maintenance_intensity,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,fiscal_period,550,context,matching_maintenance_subtype,ratio_0_5,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,contracted_aviation_backlog,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,currency_or_service_units,point_in_time,550,positive,matching_unit_and_service_type,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,completion_factor,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,fiscal_period,550,positive,matching_airline_type,ratio_0_1,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,on_time_performance,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,fiscal_period,550,positive,matching_threshold_and_airline_type,ratio_0_1,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,aircraft_orderbook_commitments,air,DP,NOT_APPLICABLE,no_applicable_archetype_tag,count_and_currency,point_in_time,550,context,matching_firm_order_scope,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,vessel_count,marine,DP,NOT_APPLICABLE,no_applicable_archetype_tag,count,point_in_time,550,context,within_issuer_fleet_category,nonnegative_integer,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,fleet_capacity,marine,DP,NOT_APPLICABLE,no_applicable_archetype_tag,segment_native_capacity,point_in_time,550,context,matching_segment_and_unit,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,fleet_capacity_growth,marine,DP-D,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,fiscal_period,550,context,within_issuer_matching_segment_and_unit,growth_ratio,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,tce_day_rate,marine,DP,NOT_APPLICABLE,no_applicable_archetype_tag,currency_per_day,fiscal_period,550,positive,matching_segment_denominator_and_currency,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,spot_or_charter_day_rate,marine,DP,NOT_APPLICABLE,no_applicable_archetype_tag,currency_per_day,fiscal_period,550,positive,matching_charter_type_segment_and_currency,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,fleet_utilization,marine,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,fiscal_period,550,positive,matching_fleet_scope,ratio_0_1,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,charter_coverage_next_12m,marine,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,forward_12m,200,positive,matching_capacity_denominator,ratio_0_1,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,contracted_revenue_backlog,marine,DP,NOT_APPLICABLE,no_applicable_archetype_tag,currency,point_in_time,550,positive,matching_currency_and_contract_scope,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,weighted_average_charter_term,marine,DP,NOT_APPLICABLE,no_applicable_archetype_tag,years,point_in_time,550,context,matching_fleet_scope,years_0_100,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,fleet_age,marine,DP,NOT_APPLICABLE,no_applicable_archetype_tag,years,point_in_time,550,negative,matching_owned_or_operated_scope,years_0_100,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,newbuild_capacity_commitments,marine,DP,NOT_APPLICABLE,no_applicable_archetype_tag,count_and_segment_native_capacity,point_in_time,550,context,matching_segment_and_firm_scope,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,capex_commitments,marine,DP,NOT_APPLICABLE,no_applicable_archetype_tag,currency,point_in_time,550,context,matching_currency_and_commitment_scope,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,vessel_opex_per_day,marine,DP,NOT_APPLICABLE,no_applicable_archetype_tag,currency_per_day,fiscal_period,550,negative,matching_segment_denominator_and_currency,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,cash_breakeven_per_day,marine,DP,NOT_APPLICABLE,no_applicable_archetype_tag,currency_per_day,point_in_time,550,negative,matching_cost_definition_segment_and_currency,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,offhire_or_drydock_ratio,marine,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,fiscal_period,550,negative,matching_cause_and_fleet_scope,ratio_0_1,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,revenue_days,marine,DP,NOT_APPLICABLE,no_applicable_archetype_tag,days,fiscal_period,550,context,matching_fleet_scope,nonnegative,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,spot_exposure_ratio,marine,DP,NOT_APPLICABLE,no_applicable_archetype_tag,ratio,forward_or_fiscal_period,550,context,matching_horizon_and_capacity_denominator,ratio_0_1,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,going_concern_flag,development,DP,NOT_APPLICABLE,no_applicable_archetype_tag,boolean,point_in_time,550,negative,development_stage_cohort,boolean,not_applicable
transportation_dedicated_parser_scope_v1,transportation_metrics_v3_discovery,transportation_operating_archetypes_v1,804eeba846c75abc321df0821fe82a05e7bee9719cecff45798be0c82176ab7c,ASR,active,air_transport_and_aviation_services,Airports & Air Services,airport_operator,airport_operator,0,pre_revenue_flag,development,FIN-D,NOT_APPLICABLE,no_applicable_archetype_tag,boolean,point_in_time,550,negative,development_stage_cohort,boolean,not_applicable
